,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
6749,He found many of them and hung them on his shirt like decorations.,1,0,0,0,0,0,0,0
6750,He squatted at a large tree's roots when he spotted a really nice one.,1,1,0,1,0,0,0,1
6751,"When he picked it up, the cicada who hadn't shed yet buzzed angrily.",0,1,1,1,0,1,0,1
6752,"He dropped it with a yelp, surprised as the insect was itself.",0,0,1,1,0,0,0,0
6753,Ellie went for a walk one summer day.,1,0,0,0,0,0,0,1
6754,It suddenly started pouring down rain.,0,0,0,1,1,1,0,0
6755,Ellie looked around for shelter.,0,0,1,1,0,0,1,1
6756,She ran to a pavilion to avoid getting wet.,1,1,0,1,0,0,0,0
6757,"When the rain stopped, she finished her walk in the park.",1,0,0,1,0,0,0,1
6758,Tim was invited to a party.,1,1,0,1,0,0,0,1
6759,He had never gone to one before.,1,1,0,1,0,0,0,1
6760,Once there everyone convinced him to drink.,1,1,1,1,0,0,0,1
6761,Tim drank more than he could handle.,1,0,1,1,1,0,0,0
6762,He threw up and called it an early night.,0,0,0,1,0,1,0,0
6763,Tiffany was a defensive soccer player who had never scored a goal.,0,0,0,0,1,0,0,0
6764,She became desperate to score in her final season of soccer.,1,0,1,0,0,0,0,1
6765,Tiffany requested to play midfield during a serious game that season.,1,1,0,0,0,0,0,1
6766,Her coach obliged and put her in at center midfield.,1,1,0,0,0,0,0,1
6767,Tiffany scored her first ever goal and won the game for her team.,1,1,0,1,0,0,0,1
6768,Fred had been going out with Suzy for a long time.,1,1,0,0,0,0,0,1
6769,He thought it was time to make it a relationship.,1,1,1,0,0,0,0,1
6770,He pulled her aside after class and asked her.,1,0,1,1,0,0,0,1
6771,She said yes.,1,1,0,1,0,0,0,1
6772,Fred was so happy that he went and told his friends.,1,1,0,1,0,0,0,1
6773,It was a farm.,1,0,0,0,0,0,0,1
6774,He got started planting his crops.,1,1,0,0,0,0,0,1
6775,Nick was pleased with his new land.,1,1,0,0,0,0,0,1
6776,Tom met a girl he really liked.,1,1,0,0,0,0,0,1
6777,She was fun and full of energy.,1,1,0,1,0,0,0,1
6778,Upon meeting her again tom noticed she was acting way different.,0,1,1,1,0,0,0,0
6779,He realized she would be manic at times and depressed at others.,0,0,1,1,1,0,0,0
6780,She told him about her bipolar disorder and he understood.,1,1,1,1,0,0,0,1
6781,I primarily tried to sell them in an online store.,1,1,1,1,1,0,1,1
6782,I also sold them at different conventions.,1,0,0,0,0,0,0,1
6783,I made an amount of money that rounded to zero dollars.,1,0,0,1,1,0,0,1
6784,These days I consider necklace-making just a hobby.,1,1,0,0,1,0,0,1
6785,"One day, Bob's dog ran out the door as Bob was leaving the house.",0,0,1,1,1,0,0,1
6786,"Bob called the dog's name, but he kept running away and disappeared.",0,0,1,1,0,0,0,1
6787,Bob put up reward posters all over the neighborhood.,0,0,1,1,1,0,0,1
6788,Bob's neighbor called him three days later to tell him he had his dog.,1,1,0,1,0,0,0,1
6789,Bob's neighbor returned his dog and Bob gave him a $100 reward.,1,1,0,1,0,0,0,0
6790,Joe was having difficulty training new employees.,0,0,0,0,1,1,0,1
6791,The new employees cannot be trained on a subject until it comes up.,0,0,1,1,1,1,1,0
6792,His wife proposed that a simulation can be run to train employees.,1,1,0,1,0,0,0,1
6793,Joe sets up a simulation to ensure workers are competent.,1,1,0,0,0,0,0,1
6794,Joe no longer has as much difficulty training new employees,1,1,0,1,0,0,0,1
6795,I yell at my kids all the time to put the toothpaste cap back on.,0,0,0,0,0,1,1,0
6796,Every time I go behind them I have to pick off the dried paste.,0,0,0,1,0,1,1,1
6797,I finally got fed up and told them I would take their toothpaste away.,0,0,1,0,1,1,1,1
6798,They thought I was joking for sure.,1,0,0,0,0,0,1,1
6799,So the next time they did it I took all the toothpaste to work.,1,0,0,1,0,1,1,1
6800,Ben accidentally knocked over a carton of milk.,0,0,0,1,1,1,1,1
6801,He turned to get a rag to wipe it up.,0,0,0,1,0,0,0,1
6802,When he turned back around his two cats were there.,1,1,0,1,0,0,0,1
6803,They were happily licking up the milk.,1,1,0,1,0,0,0,1
6804,He gave them a minute to enjoy it then shooed them away.,1,1,0,1,0,0,0,1
6805,The kids were gathered on the street.,1,0,0,0,0,0,0,1
6806,They were waiting for the parade to start.,1,1,0,1,0,0,0,1
6807,The first float thru out huge suckers.,1,1,0,1,0,0,0,0
6808,They were so excited to see how much candy they would get!,1,1,0,1,0,0,0,1
6809,"When it was over, they ran home to check out their loot.",1,0,0,0,0,0,0,1
6810,Julia had just gotten a new kitten.,1,0,0,0,0,0,0,0
6811,She was so excited to have it.,1,1,0,1,0,0,0,1
6812,Julie decided left the kitten alone for a few minutes.,1,1,0,0,0,0,0,1
6813,The kitten scratched up her leather couch while she was gone.,0,0,0,0,0,0,0,1
6814,Julie was not as excited anymore to have a kitten.,0,0,1,1,1,1,1,0
6815,Tina wanted to be sure she had the perfect wedding dress.,1,1,1,0,0,0,0,1
6816,She searched all over town to find one.,0,0,1,1,1,1,1,1
6817,"Finally, she found one that suited her perfectly.",1,0,0,0,0,0,0,0
6818,She bought it right away.,1,0,0,0,0,0,0,1
6819,She felt like a princess on her wedding day in her perfect dress.,1,1,0,0,0,0,0,1
6820,Max was walking by a store one night.,1,0,1,0,0,0,0,1
6821,The store was closed.,0,0,0,1,1,0,0,0
6822,He saw two men standing by the door of the store.,0,0,1,1,0,0,0,1
6823,Max suddenly heard the alarm go off.,0,0,1,1,1,1,1,1
6824,Max called the police to tell them what was going on.,0,0,1,1,0,1,0,1
6825,Liam needed a new computer.,0,0,1,0,0,0,0,1
6826,He had to decide between a Mac and a PC.,0,0,0,1,0,0,0,1
6827,He went to Bestbuy to check out the computers.,1,1,0,0,0,0,0,1
6828,They had a big sale on PCs.,1,1,0,1,0,0,0,1
6829,Liam decided to go with a PC.,1,1,0,1,0,0,0,1
6830,I had not seen direct sunlight for many weeks.,0,0,1,1,1,1,1,1
6831,I stepped outside in the fresh morning air.,1,1,0,0,0,0,0,1
6832,The sun made me feel happy and rejuvenated.,1,1,0,1,0,0,0,1
6833,Tim bought a dishwasher for his new house.,1,1,0,0,0,0,0,1
6834,He pulled the dishwasher out of the box.,1,0,0,1,0,0,0,1
6835,He then realized it was much too big for the kitchen cupboards.,0,0,1,1,1,1,1,0
6836,Tim was too lazy to return the dishwasher.,0,0,0,0,0,1,1,0
6837,"He put a piece of wood on top of it, and used it as counter space.",1,1,0,1,0,0,1,0
6838,Jenny has always wanted to wear a pair of high heels.,1,1,1,0,0,0,0,1
6839,She is afraid that they will be painful for her feet.,0,0,1,0,0,0,0,1
6840,Finally Jenny tries wearing a pair of high heels to work.,1,0,0,1,0,0,0,1
6841,She loves the way they make her look.,1,1,0,1,0,0,0,1
6842,Jenny is very happy to finally wear high heels.,1,1,0,0,0,0,0,1
6843,I heard the knock at the door.,1,1,0,1,0,0,0,1
6844,I ran to open it.,1,0,1,1,0,1,0,1
6845,I was hoping my new makeup was here.,0,0,0,0,0,0,0,1
6846,Instead it was a letter from my bank.,0,0,1,1,1,0,0,1
6847,Ted had a fear for cats.,0,0,1,0,0,1,0,0
6848,He had been afraid of them since he was a small child.,0,0,1,0,0,0,0,0
6849,One day he visited his sister and saw she had adopted a cat.,0,0,1,1,1,1,0,1
6850,He was afraid to sit near the cat even when it was asleep.,0,0,1,0,0,0,0,1
6851,Ted cut his visit to his sister's house short to avoid the cat.,0,0,1,1,1,1,1,0
6852,My phone battery got fried so I decided to buy a new one.,0,0,0,1,1,1,1,0
6853,I stood in line forever.,0,0,1,1,1,1,1,1
6854,No one even bothered to ask what I was doing there.,0,0,0,1,1,1,1,0
6855,I decided to leave and purchase a phone online.,0,0,1,1,1,1,1,0
6856,Carlos just got a new apartment.,1,0,0,1,0,0,0,1
6857,He needed a refrigerator.,0,0,0,0,0,0,0,1
6858,So Carlos went to the store.,1,1,1,1,0,1,1,1
6859,He found a very nice refrigerator and bought.,1,1,0,0,0,0,0,0
6860,Carlos now had a new refrigerator.,1,1,0,0,0,0,0,1
6861,Dan likes cookies.,1,0,0,0,0,0,0,1
6862,He bakes chocolate chip cookies every weekend.,1,0,0,0,0,0,0,1
6863,"One day, his friend came over and tried a cookie.",1,1,0,0,0,0,0,1
6864,He loved it and told Dan to market them!,1,1,0,1,0,0,0,1
6865,"Now, Dan owns a cookie bakery!",1,1,0,0,0,0,0,1
6866,There was an elephant called Burma.,0,0,1,0,1,1,1,0
6867,Burma got stuck in a wire and her ear was nearly cut off.,0,0,1,1,1,0,0,0
6868,"Before her ear fell off, she was found by rescuers in a ditch.",1,1,1,1,1,0,0,0
6869,She was pulled from the ditch and the wire was removed.,1,1,1,1,1,0,0,1
6870,She was put in a sanctuary and adopted by her rescuers.,1,1,0,1,0,0,0,1
6871,She checked her fridge.,1,1,0,0,0,0,0,1
6872,She realized she had hardly any left.,0,0,1,1,1,0,1,0
6873,There was one piece.,1,0,0,1,1,0,0,1
6874,Louise immediately grabbed it and ate it.,1,0,1,0,1,1,1,0
6875,Ed was trying to board a plane.,1,1,1,0,0,0,0,1
6876,But security stopped him.,0,0,1,1,0,1,1,0
6877,They searched him and found his pocketknife!,0,0,1,1,1,1,1,1
6878,Ed had forgotten to leave it at home!,0,0,1,1,1,1,0,1
6879,Security threatened to arrest Ed.,0,0,1,1,1,1,1,1
6880,Tom wanted to become a better boxer.,0,0,0,0,0,0,0,1
6881,He saw training footage of the boxing champion of the world.,0,0,0,1,0,0,0,1
6882,He saw the man shadow boxing while running.,1,1,0,0,0,0,0,1
6883,Tom copied this training method.,1,1,0,0,0,0,0,1
6884,Tom saw his skills improve after practicing the new training method.,1,1,0,1,0,0,0,1
6885,I got great nail art the other day.,1,1,0,1,0,0,0,0
6886,I went to the salon to get it done.,1,1,0,0,0,0,0,1
6887,I waited hours.,1,1,0,0,0,0,0,1
6888,When it was done it looked great.,1,1,0,1,0,0,0,1
6889,I was thrilled.,1,0,0,1,0,0,0,1
6890,Mitch found an old photo album under his bed.,1,0,0,1,0,0,0,1
6891,"Curious, he flipped through some of the pages.",0,1,0,1,0,0,0,1
6892,Childhood images and old friends flashed before his eyes.,1,1,0,0,1,0,0,1
6893,His mind was flooded with old memories from his youth.,1,1,0,1,1,0,0,1
6894,The rest of the day Mitch was in a nostalgic mood.,1,1,0,0,0,0,0,1
6895,Sam needed help to move a couch in his house.,0,1,1,0,0,0,0,1
6896,He made a flyer asking for a strong helper.,0,1,0,0,0,0,0,1
6897,He tacked it to every telephone pole around his house.,1,1,0,0,0,0,0,1
6898,The next day he got a call.,1,1,0,1,0,0,0,1
6899,The caller said he was strong and could help Sam.,1,1,0,0,0,0,0,1
6900,Jelly liked wine.,1,0,0,0,0,0,0,1
6901,She decided to open up a bottle.,1,1,0,1,0,0,0,1
6902,"When she tried it, it was good.",1,1,0,1,0,0,0,1
6903,"Jelly was mad though, about the smell.",0,0,0,1,0,1,0,0
6904,It was too strong for her.,0,0,0,1,0,1,0,0
6905,Gregory felt a kinship with other dog owners.,1,1,0,0,0,0,0,1
6906,He felt that they simply understood him intuitively.,1,1,0,0,0,0,0,1
6907,He would talk to people at the dog park all day.,1,1,0,1,0,0,0,1
6908,One day he bickered with a husky owner regarding litter in the park.,0,0,0,1,1,1,1,1
6909,Gregory amended his kinship philosophy.,0,1,0,0,1,1,1,1
6910,They could not agree about the future of their magazine.,0,0,0,0,0,1,1,1
6911,"As tensions mounted, it was decided that the group would split.",0,0,1,0,0,1,1,0
6912,Half of the publishers moved and started a new magazine.,0,0,0,1,0,1,1,1
6913,"The competition was fierce, but ultimately both magazines succeeded.",1,0,0,0,0,0,0,0
6914,A tire went flat on his car while driving it.,0,0,1,1,1,1,1,1
6915,Ricky did not know how to change a flat tire.,0,0,1,1,1,1,1,1
6916,Ricky called his dad for help.,0,1,0,0,0,0,0,0
6917,Ricky's dad came and changed the flat tire.,1,1,0,0,0,0,0,1
6918,Hannah needed extra money.,0,0,1,0,1,0,0,1
6919,She decided that she was going to breed her rabbit and sell the babies.,0,1,0,0,1,0,0,1
6920,She bought another rabbit and waited.,1,0,0,0,0,0,0,1
6921,Her rabbit still wasn't pregnant after a month.,0,0,0,0,0,0,0,1
6922,Then Hannah discovered that both rabbits were females.,0,1,0,1,1,1,1,1
6923,Sandy was invited to a slumber party at her friend's house.,1,1,0,1,0,0,0,1
6924,Sandy decided to decline the invitation because of a secret.,0,0,1,0,1,1,0,1
6925,"Sandy did not want to be laughed at, so she stayed home.",0,0,1,1,1,0,1,1
6926,Sandy did not want her friends to know she was afraid of the dark.,0,0,1,0,1,0,0,0
6927,Sandy stayed home because she thought her friend would not understand.,0,0,1,1,1,0,0,1
6928,Chad was traveling to Florida for the weekend.,1,0,0,0,0,0,0,1
6929,"Chad wanted a unique experience, so he rented a guest house.",1,0,0,0,0,0,0,1
6930,"When Chad arrived at the house, he felt welcomed.",1,1,0,0,0,0,0,0
6931,"He had a breakfast basket waiting, and various treats.",1,1,0,0,0,0,0,1
6932,Chad was glad he choose to stay in a guest house.,1,1,0,1,0,0,0,1
6933,Sally was already waiting with the dollar that her mother gave her.,1,1,0,0,0,0,0,1
6934,She stepped confidently to the curb when the truck pulled up.,1,1,0,0,0,0,0,1
6935,"Sally asked for her favorite, an Orange Dream for 75 cents.",1,0,0,0,0,0,0,1
6936,As the ice cream man was getting change a shadow fell across her back.,0,0,1,1,0,0,0,1
6937,The man swung a bat.,0,0,0,0,0,0,0,1
6938,The man helped her practice swinging.,1,1,0,0,0,0,0,1
6939,She got another chance at bat.,1,1,0,0,0,0,0,1
6940,She hit a double into midfield.,1,0,0,1,0,0,0,1
6941,Moments later she noticed a groundhog peeking out from under the shed.,1,0,0,1,0,0,0,1
6942,She called the dogs back inside before they saw the critter.,1,1,1,1,0,0,0,1
6943,"Once inside, the dogs saw the groundhog and started barking.",0,0,1,1,0,0,1,1
6944,The little groundhog ran under the fence to the neighbor's yard.,0,0,1,1,0,0,0,1
6945,Eddie had a group of friends.,1,1,0,0,0,0,0,0
6946,The always hung around with each other.,1,1,0,0,0,0,0,1
6947,Everyone was different in abilities and stature.,1,1,0,0,0,0,0,1
6948,They went around the neighborhood looking for certain houses.,1,0,0,0,0,0,0,1
6949,They offered to help remove the snow from driveways where needed.,1,1,0,0,0,0,0,1
6950,Sam bought a piece of art at a fair.,1,1,0,1,0,0,0,1
6951,He took it home and wanted to hang it on his wall.,1,1,0,0,0,0,0,1
6952,He found a nail but no hammer.,0,0,0,1,0,0,1,1
6953,Same used a rock to drive the nail in.,1,1,0,0,0,0,0,1
6954,The picture was hung on the wall.,1,1,0,0,0,0,0,1
6955,He rents a nice little log cabin next to the water.,1,1,0,0,0,0,0,1
6956,One evening he hears a noise outside.,0,0,1,1,0,0,0,1
6957,He heads out to investigate at sees a huge bear!,0,0,1,1,0,0,0,1
6958,Keith scares the bear away by shooting his shotgun in the air!,0,0,1,1,0,0,0,0
6959,Tim and his friends loved to watch wrestling on TV.,1,0,0,0,0,0,0,1
6960,They all wanted to wrestle.,1,0,0,0,0,0,0,1
6961,They set up a makeshift ring in the yard.,1,0,0,0,0,0,0,1
6962,Tim and his friends practiced their wrestling moves.,1,1,0,0,0,0,0,1
6963,Tim and his friends had a wonderful time.,1,0,0,0,0,0,0,0
6964,Gina was crying because she couldn't find her phone.,0,0,1,1,1,1,1,1
6965,Her mother was trying desperately to calm her down.,0,0,1,0,1,0,0,0
6966,Her siblings began walking in the house.,0,0,1,1,1,1,1,1
6967,As the crowd cleared Gina noticed her sisters guilty expression.,0,0,1,1,1,1,0,1
6968,Gina's mood improved when she realized she found the culprit.,1,0,0,1,0,1,0,1
6969,Jasmine went to the fair after work.,1,1,0,0,0,0,0,1
6970,She mostly walked around watching people have fun.,1,1,0,0,0,0,0,1
6971,A worker there gave her an envelope and told her to open it.,1,1,0,1,0,0,0,1
6972,"When she opened, it said she had won a new puppy.",1,0,0,1,0,0,0,1
6973,Jasmine told him she had enough bills and gave it back to him.,1,1,0,0,0,0,0,0
6974,Andy recently felt he needed a walking companion.,0,0,0,0,0,0,0,1
6975,Andy decided that he would adopt a dog.,1,1,0,0,0,0,0,1
6976,Andy visited the animal shelter in search for a dog.,1,1,0,0,0,0,0,1
6977,"Upon arrival, a black lab, jumped in his arms, and Andy fell in love.",1,1,0,0,0,0,0,0
6978,Andy was excited to adopt the black lab.,1,1,0,0,0,0,0,1
6979,I got a new phone one Christmas.,1,1,0,0,0,0,0,1
6980,It was called the juke.,1,1,0,1,0,0,0,1
6981,It flipped out sideways like a knife.,1,1,0,0,0,0,0,1
6982,I used to come up to people.,0,0,1,0,0,0,0,1
6983,I pretended my phone was a knife.,1,0,1,1,0,0,0,0
6984,Kate was on a date.,1,1,0,0,0,0,0,1
6985,The guy kept texting on his phone.,0,1,0,1,1,1,1,0
6986,Kate told him it was rude.,0,0,0,1,1,1,1,0
6987,He said he would stop but didn't.,0,0,0,0,0,1,1,1
6988,Kate ended the date early.,0,0,0,1,1,1,1,0
6989,There was a bee flying around my food.,0,0,1,1,0,1,0,1
6990,I tried to swat it with my arm.,0,0,1,1,1,1,1,1
6991,The bee buzzed and stung me on the arm.,0,0,0,1,0,1,1,0
6992,I was in so much pain.,0,0,1,1,1,1,1,1
6993,Rachel wanted to make a new playlist of songs.,1,0,0,0,0,0,0,1
6994,She wasn't sure what genre she really wanted.,0,0,1,0,1,1,1,1
6995,I sarcastically suggested rap but she actually did make one for it!,1,1,0,0,0,0,0,1
6996,She spent a lot of time making the playlist but it was very good.,1,1,0,1,0,0,0,1
6997,When it was done I listened to it and it was very good!,1,1,0,0,0,0,0,1
6998,Emily was a skilled card counter at blackjack.,1,1,0,0,0,0,0,1
6999,"One night she won $3,000 at a casino blackjack table.",1,1,0,1,0,0,0,1
7000,She stopped playing because she didn't want to gamble it away.,1,1,0,1,0,0,0,1
7001,She put it in a safe to spend on something nice later.,1,1,0,1,0,0,0,1
7002,Eventually she ended up buying herself a nice diamond necklace.,1,1,0,0,0,0,0,1
7003,Sue wanted a new dog to keep her company.,0,0,1,0,1,1,1,1
7004,"When she went to the store, she discovered they are expensive.",0,0,1,1,1,1,1,0
7005,The employee at the store advised her to adopt instead of buy.,0,0,0,1,1,0,0,1
7006,Sue learned that adoption is much cheaper and for a greater cause.,1,0,0,1,0,0,0,1
7007,"After going to an adoption center, Sue adopted a boxer puppy.",1,1,0,1,0,0,0,0
7008,My coworker once gave me a shiny gold looking penny.,1,0,0,0,0,0,0,0
7009,I thanked him and put it in my wallet.,1,1,0,1,0,0,0,1
7010,After work I went to the bar and had a couple beers.,1,1,0,1,0,0,0,1
7011,I lost it.,0,0,1,1,1,1,1,1
7012,She started playing near some rocks.,1,1,0,0,0,0,0,1
7013,"Suddenly, she felt something painful.",0,0,1,1,1,1,1,1
7014,She looked down at her ankle.,0,0,1,1,1,1,1,1
7015,"There, she saw a bee sting.",0,0,1,1,1,1,1,0
7016,Harry was hungry.,0,0,1,1,0,0,1,1
7017,But he didn't feel like cooking or preparing food.,0,0,0,0,0,0,0,0
7018,So he asked his younger sister to make a sandwich for him.,1,1,0,0,0,0,0,1
7019,But she complained about how she always made food for him.,0,0,0,1,1,0,1,0
7020,Harry screamed and threw stuff until his sister made the sandwich.,0,0,0,1,1,1,1,0
7021,Michael wanted to have a daughter.,1,0,0,1,0,0,0,1
7022,His wife wanted a son.,0,0,0,1,0,0,0,0
7023,One day she found out she was pregnant.,1,1,0,1,0,0,0,1
7024,Three months later she found out the sex of the baby.,1,1,0,1,0,0,0,1
7025,Michael was having a daughter.,1,0,0,1,0,0,0,1
7026,Drew took out a $300 deposit from his credit card.,1,0,1,0,1,0,1,0
7027,He paid for his graduate exam.,0,1,0,0,0,0,0,1
7028,The instructor took him to the testing site.,1,0,1,1,0,0,0,1
7029,He began his test.,0,0,1,0,0,0,0,1
7030,The anxiety affected him and he ended up performing poorly.,0,0,1,0,1,1,1,0
7031,I was taking a walk down the street and heard a tiny meow.,1,1,0,1,0,0,0,1
7032,I looked left and saw a little kitten with no mommy.,0,0,1,1,1,0,0,1
7033,"I grabbed her up, and wrapped her in a scarf I had with me.",1,1,0,1,1,0,0,1
7034,"I took her home, bathed her, and fed her milk and chicken.",1,1,0,0,0,0,0,1
7035,"I've had her for seven Years now, and she's my best buddy.",1,1,0,0,0,0,0,1
7036,Jasper had always wanted to learn how to cook.,1,1,1,1,0,0,0,1
7037,He decided he wanted to try making linguine.,1,1,1,1,1,1,1,1
7038,Jasper found a recipe and practiced it many times.,1,1,0,0,0,0,0,1
7039,Finally he had perfected cooking linguine.,1,1,0,0,0,0,0,1
7040,He was happy that he learned how to cook.,1,1,0,0,0,0,0,0
7041,Jamie signed up to run a race.,1,0,0,0,0,0,0,1
7042,During the race he saw another runner trip and fall.,0,0,0,1,1,1,0,0
7043,Instead of racing he stopped to help the injured runner.,1,1,0,1,1,0,0,1
7044,"He didn't win the race that day, but he won himself a new friend.",1,1,0,1,0,0,0,0
7045,Ida was getting ready to go out with her friends.,1,1,0,0,0,0,0,1
7046,She shut off all the lights in her house and walked to the door.,1,1,0,0,0,0,0,1
7047,Her radio was still on so she walked over to shut it off.,0,0,0,0,0,0,0,1
7048,"After the song finished, she turned off the radio and left.",1,1,0,0,0,0,0,0
7049,Tay and his friends were racing bikes.,1,1,1,0,0,0,0,1
7050,Tay knew he could win the race.,1,1,0,0,0,0,0,1
7051,He was far ahead of the others!,1,0,0,0,0,0,0,1
7052,But then he fell off his bike.,0,0,0,1,1,0,1,0
7053,Tay lost the race after all.,0,0,0,1,1,0,1,0
7054,Jerome wanted to buy a gift for his sick little brother.,1,1,0,1,1,0,0,1
7055,His brother had to stay at the hospital due to his illness.,0,0,1,0,1,0,0,1
7056,Jerome decided to buy his brother a video game system.,1,1,0,0,0,0,0,1
7057,The system allowed people to play games together online.,1,1,0,0,0,0,0,1
7058,Jerome could now play games even when his friends were far away.,1,1,0,1,0,0,0,1
7059,Nancy overslept and had to rush to her class.,0,0,0,1,1,0,1,1
7060,The teacher handed the class their exams to take.,0,0,1,1,1,1,0,1
7061,"Unfortunately, Nancy's phone went off during the exam.",0,0,1,1,1,1,1,1
7062,The professor took her exam and automatically failed her.,0,0,1,1,1,1,1,0
7063,She was extremely mad and decided to leave the class.,0,0,0,1,1,1,1,0
7064,Susie loved ipads.,1,0,0,0,0,0,0,0
7065,But she never had one of her own.,0,0,0,1,1,1,1,1
7066,So she decided to go and get one.,1,1,0,0,0,0,0,1
7067,But unfortunately she found no cheap ones.,0,0,0,1,1,1,0,1
7068,Finally she saw one at the store but it was the last one.,1,1,0,1,0,0,0,1
7069,Lisa was going on a road trip with her family.,1,1,0,0,0,0,0,1
7070,She drank a soda before she left.,1,1,0,0,0,0,0,1
7071,"Within an hour into the trip, she had drank two more sodas.",1,0,0,0,0,0,0,0
7072,Soon Lisa needed to stop at a restroom.,0,0,0,1,0,0,0,1
7073,Lisa's father warned her to stop drinking as much.,0,0,1,0,0,1,1,1
7074,Villanova and Oklahoma punched their tickets on Saturday night.,1,1,1,1,0,0,0,1
7075,"In a stunner, 10th seeded Syracuse upset number 1 seeded Virginia.",1,0,0,1,0,0,0,1
7076,"Villanova, Oklahoma, Syracuse, and 'Carolina are this year's final 4.",1,0,0,1,1,0,0,0
7077,Tom was not a good singer.,0,0,0,0,1,0,0,1
7078,No one liked to be around him because of his singing.,0,0,1,1,1,1,1,0
7079,Tom married a woman who was deaf and could not hear his singing.,1,1,0,1,0,0,0,0
7080,His wife and all of her friends found no problem with Tom,1,1,0,1,0,0,0,1
7081,He likes to listen to Selena Gomez late into the night.,1,0,0,0,0,0,0,0
7082,Damian is fed up with having to live with Dave.,0,0,1,0,1,1,1,1
7083,"He uses earplugs and white noise to cope, but it isn't enough.",0,0,0,0,1,1,1,1
7084,Damian decides he would rather be homeless.,0,0,0,0,1,1,1,1
7085,My wife cooked beans and franks the other day.,1,1,0,0,0,0,0,1
7086,She heated up a can of beans.,1,1,0,1,0,0,0,1
7087,She burned the dogs and had to cook them again.,0,0,0,1,1,0,1,0
7088,We had a good meal.,1,1,0,0,1,0,1,1
7089,I used to cook but am now disabled.,1,1,1,0,1,1,1,1
7090,Tom signed up for a free online trial.,0,0,0,0,0,0,0,1
7091,He had to give over his credit card information.,0,0,1,1,0,0,0,1
7092,Tom forgot about the trial after a while.,0,0,1,1,1,1,1,1
7093,He was soon charged on his card for it.,0,0,0,1,0,1,1,1
7094,Tom cancelled it immediately after.,0,0,0,1,0,0,1,0
7095,Nita was hungry.,0,0,0,0,0,0,0,1
7096,She put a bagel in the toaster.,1,1,0,0,0,0,0,1
7097,"But after a few moments, she smelled something burning.",0,0,1,1,0,0,0,1
7098,The toaster had failed to pop her bagel up.,0,0,0,1,0,0,1,0
7099,Nita's bagel was hopelessly burned!,0,0,0,0,1,1,1,1
7100,Will stood in line at the cafe counter.,0,0,0,0,0,0,0,1
7101,He stepped forward and ordered his favorite sandwich.,1,1,0,0,0,0,0,1
7102,He patted his back pocket and frowned.,0,0,1,1,0,0,1,1
7103,Will had forgotten his wallet.,0,0,1,1,1,1,1,1
7104,He left the cafe without a sandwich.,0,0,0,1,1,1,1,0
7105,Rebecca loved to practice dancing and got very good.,1,0,0,0,0,0,0,1
7106,Rebecca also had stage fright and was too scared to show anyone.,0,0,1,1,1,1,1,1
7107,She talked herself into signing up for a local talent show.,1,1,1,1,0,0,0,1
7108,"When the time came to go on stage, Rebecca got too scared.",0,0,1,1,1,1,1,1
7109,Now on one will know how well Rebecca may have performed.,0,0,1,1,1,0,0,1
7110,Camden doesn't have good luck.,0,0,1,1,1,0,0,0
7111,Today it started to rain while he walked to school.,0,0,1,1,1,1,0,1
7112,He slipped on the sidewalk.,0,0,1,0,1,0,0,0
7113,All of his papers fell out of his hands and into a puddle.,0,0,1,1,1,1,1,1
7114,This is almost a normal day for Camden.,0,0,1,0,1,1,1,1
7115,My wife and I are on our honeymoon in Cancun.,1,1,0,0,0,0,0,1
7116,We have been here for five days and are having a blast.,1,1,0,0,0,0,0,1
7117,"We have been doing nothing but eating, drinking and sleeping.",1,1,0,0,0,0,0,1
7118,We do miss our two dogs back home though.,0,0,0,0,1,0,0,0
7119,Thankfully we get to fly back home to see them tomorrow morning.,1,1,0,0,1,0,0,1
7120,Tracy was buying a new car.,1,1,0,0,0,0,0,1
7121,The dealership wasn't offering her a lot for her old car.,0,0,1,1,1,1,1,1
7122,Tracy decided to sell her old car herself.,0,1,0,1,1,1,0,1
7123,Tracy had a cousin that was looking for a car.,1,1,0,1,0,0,0,1
7124,Tracy sold her old car to her cousin.,1,1,0,1,0,0,0,1
7125,I want to stay with him forever.,1,1,0,0,0,0,0,1
7126,He hurt me yesterday however.,0,0,1,1,1,1,1,1
7127,He said cruel things to me.,0,0,0,1,1,1,1,0
7128,I felt like running away.,0,0,1,1,1,1,1,0
7129,I told him I couldn't take it anymore.,0,0,1,1,1,0,0,1
7130,Joey's class took a field trip to the fire station.,1,1,0,1,0,0,0,1
7131,They had a chance to help hold a hose spraying water.,1,0,0,0,0,0,0,1
7132,The chief let them all slide down the fire pole.,1,1,0,1,0,0,0,1
7133,Joey thought it was the best field trip he ever went on.,1,1,0,1,0,0,0,1
7134,"After the trip, he was sure he wanted to be a firefighter.",1,1,0,1,0,0,0,1
7135,Tom loved an old song.,1,1,0,1,0,0,0,1
7136,He was never able to remember its name.,1,0,1,0,1,1,1,1
7137,He didn't know enough lyrics to look it up.,1,0,0,0,1,0,0,0
7138,Eventually Tom hummed it to a few friends.,1,1,0,1,0,0,0,1
7139,They were able to help him find it.,1,1,0,1,0,0,0,1
7140,Andy went swimming on Tuesday.,1,1,0,0,0,0,0,1
7141,He goes to the local public pool.,1,1,0,0,0,0,0,1
7142,He usually just goes for fun and to work out.,1,1,0,1,0,0,0,1
